sampleid	sample_name_2	studyID	file_filtered_r1r2_combined	reads_per_unfiltered_file	reads_per_file	log10(reads_per_file)_full	log10(reads_per_file)	host_phylum	host_class	host_family	host_genus	host_kingdom	host_order	host_species	reference_for_filtering	TimeTree_returned	host_common_name	host_flight	host_modality	host_diet	country	habitat	sample_type	diet_category_12	diet_category_3	captive_wild	SampleID_2
przewalski_horse.3	13881.SAMEA6809561	13881	Equus-przewalskii_SAMEA6809561.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3939198	3939088	6.595395683	7	Chordata	Mammalia	Equidae	Equus	Metazoa	Perissodactyla	Equus_przewalskii	Equus_przewalskii	Equus_przewalskii	Przewalski_horse			herbivore	Austria		feces	herbivore	herbivore	captive	Equus-przewalskii_SAMEA6809561.ebi_filtered_r1r2interleaved_sampleCombined
pygmy_slow_loris.1	13881.SAMEA6809443	13881	Nycticebus-pygmaeus_SAMEA6809443.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3398992	3197468	6.504806207000001	7	Chordata	Mammalia	Lorisidae	Nycticebus	Metazoa	Primates	Nycticebus_pygmaeus	Nycticebus_coucang	Nycticebus_pygmaeus	pygmy_slow_loris			omnivore	VietNam		feces	omnivore_gummivore	omnivore	wild	Nycticebus-pygmaeus_SAMEA6809443.ebi_filtered_r1r2interleaved_sampleCombined
pygmy_slow_loris.2	13881.SAMEA6809444	13881	Nycticebus-pygmaeus_SAMEA6809444.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5192278	5117086	6.709022716000001	7	Chordata	Mammalia	Lorisidae	Nycticebus	Metazoa	Primates	Nycticebus_pygmaeus	Nycticebus_coucang	Nycticebus_pygmaeus	pygmy_slow_loris			omnivore	VietNam		feces	omnivore_gummivore	omnivore	wild	Nycticebus-pygmaeus_SAMEA6809444.ebi_filtered_r1r2interleaved_sampleCombined
quagga.1	13881.SAMEA6809586	13881	Equus-burchellii_SAMEA6809586.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	14705620	14694196	7.167145828	7	Chordata	Mammalia	Equidae	Equus	Metazoa	Perissodactyla	Equus_burchellii_quagga	Equus_asinus	Equus_burchellii	Quagga			herbivore	Tanzania		feces	herbivore	herbivore	wild	Equus-burchellii_SAMEA6809586.ebi_filtered_r1r2interleaved_sampleCombined
quagga.2	13881.SAMEA6809593	13881	Equus-burchellii_SAMEA6809593.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9419308	9418480	6.97398082	7	Chordata	Mammalia	Equidae	Equus	Metazoa	Perissodactyla	Equus_burchellii_quagga	Equus_asinus	Equus_burchellii	Quagga			herbivore	Austria		feces	herbivore	herbivore	captive	Equus-burchellii_SAMEA6809593.ebi_filtered_r1r2interleaved_sampleCombined
rabbit.1	13881.SAMEA6809437	13881	Oryctolagus-cuniculus_SAMEA6809437.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	10153532	10128850	7.00556014	7	Chordata	Mammalia	Leporidae	Oryctolagus	Metazoa	Lagomorpha	Oryctolagus_cuniculus	Oryctolagus_cuniculus	Oryctolagus_cuniculus	rabbit			herbivore	Austria		feces	herbivore	herbivore	captive	Oryctolagus-cuniculus_SAMEA6809437.ebi_filtered_r1r2interleaved_sampleCombined
rabbit.2	13881.SAMEA6809522	13881	Oryctolagus-cuniculus_SAMEA6809522.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4235074	1539972	6.187512825	6	Chordata	Mammalia	Leporidae	Oryctolagus	Metazoa	Lagomorpha	Oryctolagus_cuniculus	Oryctolagus_cuniculus	Oryctolagus_cuniculus	rabbit			herbivore	Austria		gut	herbivore	herbivore	wild	Oryctolagus-cuniculus_SAMEA6809522.ebi_filtered_r1r2interleaved_sampleCombined
rabbit.3	13881.SAMEA6809559	13881	Oryctolagus-cuniculus_SAMEA6809559.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1109956	851212	5.930037737	6	Chordata	Mammalia	Leporidae	Oryctolagus	Metazoa	Lagomorpha	Oryctolagus_cuniculus	Oryctolagus_cuniculus	Oryctolagus_cuniculus	rabbit			herbivore	Austria		feces	herbivore	herbivore	wild	Oryctolagus-cuniculus_SAMEA6809559.ebi_filtered_r1r2interleaved_sampleCombined
raccoon.1	13881.SAMEA6809526	13881	Procyon-lotor_SAMEA6809526.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2581418	2579900	6.411602873	6	Chordata	Mammalia	Procyonidae	Procyon	Metazoa	Carnivora	Procyon_lotor	Procyon_lotor	Procyon_lotor	raccoon			omnivore	CostaRica		feces	carnivore	carnivore	wild	Procyon-lotor_SAMEA6809526.ebi_filtered_r1r2interleaved_sampleCombined
raccoon_dog.2	13881.SAMEA6809373	13881	Nyctereutes-procyonoides_SAMEA6809373.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2230466	2191706	6.3407822970000005	6	Chordata	Mammalia	Canidae	Nyctereutes	Metazoa	Carnivora	Nyctereutes_procyonoides	Vulpes_lagopus	Nyctereutes_procyonoides	raccoon_dog			omnivore	Austria		feces	omnivore	omnivore	wild	Nyctereutes-procyonoides_SAMEA6809373.ebi_filtered_r1r2interleaved_sampleCombined
raccoon_dog.3	13881.SAMEA6809491	13881	Nyctereutes-procyonoides_SAMEA6809491.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4791628	3063816	6.48626268	6	Chordata	Mammalia	Canidae	Nyctereutes	Metazoa	Carnivora	Nyctereutes_procyonoides	Vulpes_lagopus	Nyctereutes_procyonoides	raccoon_dog			omnivore	Austria		feces	omnivore	omnivore	wild	Nyctereutes-procyonoides_SAMEA6809491.ebi_filtered_r1r2interleaved_sampleCombined
rainbow_trout.1	13881.SAMEA6809413	13881	Oncorhynchus-mykiss_SAMEA6809413.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	858378	852968	5.930932737999999	6	Chordata	Actinopterygii	Salmonidae	Oncorhynchus	Metazoa	Salmoniformes	Oncorhynchus_mykiss	Oncorhynchus_mykiss	Oncorhynchus_mykiss	rainbow_trout			carnivore	Austria		feces	carnivore	carnivore	wild	Oncorhynchus-mykiss_SAMEA6809413.ebi_filtered_r1r2interleaved_sampleCombined
red_deer.1	13881.SAMEA6809429	13881	Cervus-elaphus_SAMEA6809429.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7827332	7826090	6.8935448379999995	7	Chordata	Mammalia	Cervidae	Cervus	Metazoa	Artiodactyla	Cervus_elaphus	Cervus_elaphus_hippelaphus	Cervus_elaphus	red_deer			herbivore	Austria		feces	herbivore	herbivore	wild	Cervus-elaphus_SAMEA6809429.ebi_filtered_r1r2interleaved_sampleCombined
red_fox.1	13881.SAMEA6809362	13881	Vulpes-vulpes_SAMEA6809362.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2606932	2315216	6.364591515	6	Chordata	Mammalia	Canidae	Vulpes	Metazoa	Carnivora	Vulpes_vulpes	Vulpes_vulpes	Vulpes_vulpes	red_fox			omnivore	Germany		feces	omnivore	omnivore	wild	Vulpes-vulpes_SAMEA6809362.ebi_filtered_r1r2interleaved_sampleCombined
red_fox.2	13881.SAMEA6809599	13881	Vulpes-vulpes_SAMEA6809599.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2489324	2483484	6.395061366	6	Chordata	Mammalia	Canidae	Vulpes	Metazoa	Carnivora	Vulpes_vulpes	Vulpes_vulpes	Vulpes_vulpes	red_fox			omnivore	Austria		feces	omnivore	omnivore	wild	Vulpes-vulpes_SAMEA6809599.ebi_filtered_r1r2interleaved_sampleCombined
red_shanked_douc_langur.1	13881.SAMEA6809445	13881	Pygathrix-nemaeus_SAMEA6809445.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2167198	2167126	6.335884162999999	6	Chordata	Mammalia	Cercopithecidae	Pygathrix	Metazoa	Primates	Pygathrix_nemaeus	Pygathrix_nemaeus	Pygathrix_nemaeus	Red_shanked_douc_langur			herbivore	VietNam		feces	folivore	herbivore	wild	Pygathrix-nemaeus_SAMEA6809445.ebi_filtered_r1r2interleaved_sampleCombined
red-cheeked_gibbon.1	13881.SAMEA6809391	13881	Nomascus-gabriellae_SAMEA6809391.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2776572	2776350	6.443474214	6	Chordata	Mammalia	Hylobatidae	Nomascus	Metazoa	Primates	Nomascus_gabriellae	Nomascus_leucogenys	Nomascus_gabriellae	Red-cheeked_gibbon			omnivore	VietNam		feces	frugivore	herbivore	wild	Nomascus-gabriellae_SAMEA6809391.ebi_filtered_r1r2interleaved_sampleCombined
ring-necked_pheasant.1	13881.SAMEA6809470	13881	Phasianus-colchicus_SAMEA6809470.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9587380	591076	5.771643326	6	Chordata	Aves	Phasianidae	Phasianus	Metazoa	Galliformes	Phasianus_colchicus	Phasianus_colchicus	Phasianus_colchicus	Ring-necked_pheasant			omnivore	Austria		gut	herbivore	herbivore	wild	Phasianus-colchicus_SAMEA6809470.ebi_filtered_r1r2interleaved_sampleCombined
ring-necked_pheasant.2	13881.SAMEA6809471	13881	Phasianus-colchicus_SAMEA6809471.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5746486	377318	5.576707524	6	Chordata	Aves	Phasianidae	Phasianus	Metazoa	Galliformes	Phasianus_colchicus	Phasianus_colchicus	Phasianus_colchicus	Ring-necked_pheasant			omnivore	Austria		gut	herbivore	herbivore	wild	Phasianus-colchicus_SAMEA6809471.ebi_filtered_r1r2interleaved_sampleCombined
river_trout.1	13881.SAMEA6809412	13881	Salmo-trutta_SAMEA6809412.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1146406	1075514	6.031616068	6	Chordata	Actinopterygii	Salmonidae	Salmo	Metazoa	Salmoniformes	Salmo_trutta	Salmo_trutta	Salmo_trutta	river_trout			carnivore	Austria		gut	carnivore	carnivore	wild	Salmo-trutta_SAMEA6809412.ebi_filtered_r1r2interleaved_sampleCombined
roach_minnow.1	13881.SAMEA6809408	13881	Rutilus-rutilus_SAMEA6809408.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1317812	1001098	6.000476593999999	6	Chordata	Actinopterygii	Leuciscidae	Rutilus	Metazoa	Cypriniformes	Rutilus_rutilus	Pimephales_promelas	Rutilus_rutilus	roach_minnow			omnivore	Austria		gut	carnivore	carnivore	wild	Rutilus-rutilus_SAMEA6809408.ebi_filtered_r1r2interleaved_sampleCombined
rock_ptarmigan.1	13881.SAMEA6809382	13881	Lagopus-muta_SAMEA6809382.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2567654	2566758	6.409384923999999	6	Chordata	Aves	Phasianidae	Lagopus	Metazoa	Galliformes	Lagopus_muta	Lagopus_muta	Lagopus_muta	rock_ptarmigan			omnivore	Austria		feces	herbivore	herbivore	wild	Lagopus-muta_SAMEA6809382.ebi_filtered_r1r2interleaved_sampleCombined
rook.1	13881.SAMEA6809468	13881	Corvus-frugilegus_SAMEA6809468.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2211630	1936764	6.2870767039999995	6	Chordata	Aves	Corvidae	Corvus	Metazoa	Passeriformes	Corvus_frugilegus	Corvus_hawaiiensis	Corvus_frugilegus	rook			omnivore	Austria		feces	omnivore	omnivore	wild	Corvus-frugilegus_SAMEA6809468.ebi_filtered_r1r2interleaved_sampleCombined
rook.2	13881.SAMEA6809469	13881	Corvus-frugilegus_SAMEA6809469.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	18001402	15037686	7.177181012	7	Chordata	Aves	Corvidae	Corvus	Metazoa	Passeriformes	Corvus_frugilegus	Corvus_hawaiiensis	Corvus_frugilegus	rook			omnivore	Austria		feces	omnivore	omnivore	wild	Corvus-frugilegus_SAMEA6809469.ebi_filtered_r1r2interleaved_sampleCombined
ruffe.1	13881.SAMEA6809619	13881	Gymnocephalus-cernua_SAMEA6809619.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2719474	2698272	6.431085727	6	Chordata	Actinopterygii	Percidae	Gymnocephalus	Metazoa	Perciformes	Gymnocephalus_cernua	Perca_fluviatilis	Gymnocephalus_cernua	ruffe			carnivore	Austria		feces	insectivore	carnivore	wild	Gymnocephalus-cernua_SAMEA6809619.ebi_filtered_r1r2interleaved_sampleCombined
sambar.1	13881.SAMEA6809389	13881	Rusa-unicolor_SAMEA6809389.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7485514	7485010	6.874192385	7	Chordata	Mammalia	Cervidae	Rusa	Metazoa	Artiodactyla	Rusa_unicolor	Przewalskium_albirostris	Rusa_unicolor	Sambar			herbivore	VietNam		feces	herbivore	herbivore	wild	Rusa-unicolor_SAMEA6809389.ebi_filtered_r1r2interleaved_sampleCombined
sand_lizard.1	13881.SAMEA6809517	13881	Lacerta-agilis_SAMEA6809517.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5765296	582296	5.765143807	6	Chordata	Reptilia	Lacertidae	Lacerta	Metazoa	Squamata	Lacerta_agilis	Lacerta_agilis	Lacerta_agilis	Sand_Lizard			carnivore	Austria		gut	carnivore	carnivore	wild	Lacerta-agilis_SAMEA6809517.ebi_filtered_r1r2interleaved_sampleCombined
sei_whale.2	13881.SAMEA6809509	13881	Balaenoptera-borealis_SAMEA6809509.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5380950	2104980	6.323247974	6	Chordata	Mammalia	Balaenopteridae	Balaenoptera	Metazoa	Artiodactyla	Balaenoptera_borealis	Balaenoptera_acutorostrata_scammoni	Balaenoptera_borealis	sei_whale			carnivore	UnitedKingdom		feces	filter_feeder	carnivore	wild	Balaenoptera-borealis_SAMEA6809509.ebi_filtered_r1r2interleaved_sampleCombined
sheep.1	13881.SAMEA6809430	13881	Ovis-aries_SAMEA6809430.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	12073722	12068618	7.081657541	7	Chordata	Mammalia	Bovidae	Ovis	Metazoa	Artiodactyla	Ovis_aries	Ovis_aries	Ovis_aries	sheep			herbivore	Austria		feces	herbivore	herbivore	captive	Ovis-aries_SAMEA6809430.ebi_filtered_r1r2interleaved_sampleCombined
shy_hylacola.1	13881.SAMEA6809492	13881	Calamanthus-cautus_SAMEA6809492.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4074768	4074146	6.610036588	7	Chordata	Aves	Acanthizidae	Hylacola	Metazoa	Passeriformes	Calamanthus_cautus	Origma_solitaria	Calamanthus_cautus	Shy_Hylacola			omnivore	Australia		feces	insectivore	carnivore	wild	Calamanthus-cautus_SAMEA6809492.ebi_filtered_r1r2interleaved_sampleCombined
silver_bream.1	13881.SAMEA6809500	13881	Carassius-gibelio_SAMEA6809500.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4661090	4660606	6.66844239	7	Chordata	Actinopterygii	Cyprinidae	Carassius	Metazoa	Cypriniformes	Carassius_gibelio	Carassius_auratus	Carassius_gibelio	silver_crucian_carp			omnivore	Austria		feces	omnivore	omnivore	wild	Carassius-gibelio_SAMEA6809500.ebi_filtered_r1r2interleaved_sampleCombined
silver_bream.2	13881.SAMEA6809498	13881	Blicca-bjoerkna_SAMEA6809498.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2474928	2474186	6.393432345	6	Chordata	Actinopterygii	Leuciscidae	Blicca	Metazoa	Cypriniformes	Blicca_bjoerkna	Leuciscus_waleckii	Blicca_bjoerkna	Silver_Bream			omnivore	Austria		feces	insectivore	carnivore	wild	Blicca-bjoerkna_SAMEA6809498.ebi_filtered_r1r2interleaved_sampleCombined
silver_crucian_carp.1	13881.SAMEA6809499	13881	Blicca-bjoerkna_SAMEA6809499.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5666292	5663034	6.753049169	7	Chordata	Actinopterygii	Leuciscidae	Blicca	Metazoa	Cypriniformes	Blicca_bjoerkna	Leuciscus_waleckii	Blicca_bjoerkna	Silver_Bream			omnivore	Austria		feces	insectivore	carnivore	wild	Blicca-bjoerkna_SAMEA6809499.ebi_filtered_r1r2interleaved_sampleCombined
slow_worm.1	13881.SAMEA6809458	13881	Anguis-fragilis_SAMEA6809458.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9168228	9087990	6.95846784	7	Chordata	Reptilia	Anguidae	Anguis	Metazoa	Squamata	Anguis_fragilis	Varanus_komodoensis	Anguis_fragilis	Slow_worm			carnivore	Austria		gut	carnivore	carnivore	wild	Anguis-fragilis_SAMEA6809458.ebi_filtered_r1r2interleaved_sampleCombined
song_thrush.1	13881.SAMEA6809600	13881	Turdus-philomelos_SAMEA6809600.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1490930	725982	5.8609258529999995	6	Chordata	Aves	Turdidae	Turdus	Metazoa	Passeriformes	Turdus_philomelos	Turdus_rufiventris	Turdus_philomelos	song_thrush			omnivore	Austria		feces	omnivore	omnivore	wild	Turdus-philomelos_SAMEA6809600.ebi_filtered_r1r2interleaved_sampleCombined
southern_opossum.1	13881.SAMEA6809533	13881	Didelphis-marsupialis_SAMEA6809533.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9667188	9666908	6.985287585	7	Chordata	Mammalia	Didelphidae	Didelphis	Metazoa	Didelphimorphia	Didelphis_marsupialis	Streptococcus_didelphis	Didelphis_marsupialis	southern_opossum			omnivore	CostaRica		gut	omnivore	omnivore	wild	Didelphis-marsupialis_SAMEA6809533.ebi_filtered_r1r2interleaved_sampleCombined
southern_two-toed_sloth.1	13881.SAMEA6809544	13881	Choloepus-didactylus_SAMEA6809544.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	11405774	11086930	7.044811306000001	7	Chordata	Mammalia	Megalonychidae	Choloepus	Metazoa	Pilosa	Choloepus_didactylus	Choloepus_didactylus	Choloepus_didactylus	southern_two-toed_sloth			herbivore	Austria		feces	folivore	herbivore	captive	Choloepus-didactylus_SAMEA6809544.ebi_filtered_r1r2interleaved_sampleCombined
southern_white-cheeked_gibbon.1	13881.SAMEA6809449	13881	Nomascus-siki_SAMEA6809449.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2454972	2454706	6.389999484	6	Chordata	Mammalia	Hylobatidae	Nomascus	Metazoa	Primates	Nomascus_siki	Nomascus_leucogenys	Nomascus_siki	southern_white-cheeked_gibbon			herbivore	VietNam		feces	insectivore_frugivore_folivore	omnivore	wild	Nomascus-siki_SAMEA6809449.ebi_filtered_r1r2interleaved_sampleCombined
sowerby's_beaked_whale.1	13881.SAMEA6809510	13881	Mesoplodon-bidens_SAMEA6809510.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6512816	2156616	6.333772822999999	6	Chordata	Mammalia	Ziphiidae	Mesoplodon	Metazoa	Artiodactyla	Mesoplodon_bidens	Mesoplodon_bidens	Mesoplodon_bidens	Sowerby's_beaked_whale			carnivore	UnitedKingdom		feces	carnivore	carnivore	wild	Mesoplodon-bidens_SAMEA6809510.ebi_filtered_r1r2interleaved_sampleCombined
steppe_polecat.1	13881.SAMEA6809610	13881	Mustela-eversmannii_SAMEA6809610.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2443968	235490	5.37197247	5	Chordata	Mammalia	Mustelidae	Mustela	Metazoa	Carnivora	Mustela_eversmannii	Mustela putorius	Mustela_eversmannii	steppe_polecat			carnivore	Austria		feces	carnivore	carnivore	wild	Mustela-eversmannii_SAMEA6809610.ebi_filtered_r1r2interleaved_sampleCombined
steppe_polecat.2	13881.SAMEA6809611	13881	Mustela-eversmannii_SAMEA6809611.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9896370	333914	5.523634628	6	Chordata	Mammalia	Mustelidae	Mustela	Metazoa	Carnivora	Mustela_eversmannii	Mustela putorius	Mustela_eversmannii	steppe_polecat			carnivore	Austria		feces	carnivore	carnivore	wild	Mustela-eversmannii_SAMEA6809611.ebi_filtered_r1r2interleaved_sampleCombined
striped_hyena.1	13881.SAMEA6809361	13881	Phodopus-sungorus_SAMEA6809361.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	12817504	7178678	6.856044473	7	Chordata	Mammalia	Cricetidae	Phodopus	Metazoa	Rodentia	Phodopus_sungorus	Phodopus_sungorus	Phodopus_sungorus	Striped_Desert_Hamster			omnivore	Austria		gut	omnivore	omnivore	captive	Phodopus-sungorus_SAMEA6809361.ebi_filtered_r1r2interleaved_sampleCombined
tammar_wallaby.1	13881.SAMEA6809478	13881	Notamacropus-eugenii_SAMEA6809478.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	12113116	3781964	6.577717391	7	Chordata	Mammalia	Macropodidae	Notamacropus	Metazoa	Diprotodontia	Notamacropus_eugenii	Notamacropus_eugenii	Macropus_eugenii	tammar_wallaby			herbivore	Australia		feces	herbivore	herbivore	wild	Notamacropus-eugenii_SAMEA6809478.ebi_filtered_r1r2interleaved_sampleCombined
tawny_owl.1	13881.SAMEA6809400	13881	Strix-aluco_SAMEA6809400.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5882582	1049722	6.0210742989999995	6	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix_aluco	Strix_occidentalis	Strix_aluco	Tawny_owl			carnivore	Austria		gut	carnivore	carnivore	wild	Strix-aluco_SAMEA6809400.ebi_filtered_r1r2interleaved_sampleCombined
tawny_owl.2	13881.SAMEA6809404	13881	Strix-aluco_SAMEA6809404.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	14121496	1050760	6.0215035320000005	6	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix_aluco	Strix_occidentalis	Strix_aluco	Tawny_owl			carnivore	Austria		gut	carnivore	carnivore	captive	Strix-aluco_SAMEA6809404.ebi_filtered_r1r2interleaved_sampleCombined
thick-tailed_bush_baby.1	13881.SAMEA6809568	13881	Otolemur-crassicaudatus_SAMEA6809568.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2748492	2530254	6.40316412	6	Chordata	Mammalia	Galagidae	Otolemur	Metazoa	Primates	Otolemur_crassicaudatus	Otolemur_garnettii	Otolemur_crassicaudatus	thick-tailed_bush_baby			omnivore	SouthAfrica		feces	frugivore	herbivore	wild	Otolemur-crassicaudatus_SAMEA6809568.ebi_filtered_r1r2interleaved_sampleCombined
tome's_spiny-rat.1	13881.SAMEA6809538	13881	Proechimys-semispinosus_SAMEA6809538.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	8202270	6373404	6.804371449	7	Chordata	Mammalia	Echimyidae	Proechimys	Metazoa	Rodentia	Proechimys_semispinosus	Myocastor_coypus	Proechimys_guairae	Tome's_spiny-rat			herbivore	CostaRica		gut	omnivore	omnivore	wild	Proechimys-semispinosus_SAMEA6809538.ebi_filtered_r1r2interleaved_sampleCombined
turkey.1	13881.SAMEA6809513	13881	Meleagris-gallopavo_SAMEA6809513.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7479774	7478242	6.873799515	7	Chordata	Aves	Phasianidae	Meleagris	Metazoa	Galliformes	Meleagris_gallopavo	Meleagris_gallopavo	Meleagris_gallopavo	turkey			omnivore	Austria		feces	omnivore	omnivore	wild	Meleagris-gallopavo_SAMEA6809513.ebi_filtered_r1r2interleaved_sampleCombined
ural_owl.1	13881.SAMEA6809370	13881	Strix-uralensis_SAMEA6809370.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5778112	933872	5.970287354	6	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix_uralensis	Strix_occidentalis_caurina	Strix_uralensis	Ural_owl			carnivore	Austria		feces	carnivore	carnivore	wild	Strix-uralensis_SAMEA6809370.ebi_filtered_r1r2interleaved_sampleCombined
ural_owl.2	13881.SAMEA6809588	13881	Strix-uralensis_SAMEA6809588.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4403848	4380420	6.641515752999999	7	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix_uralensis	Strix_occidentalis_caurina	Strix_uralensis	Ural_owl			carnivore	Austria		feces	carnivore	carnivore	captive	Strix-uralensis_SAMEA6809588.ebi_filtered_r1r2interleaved_sampleCombined
ural_owl.3	13881.SAMEA6809608	13881	Strix-uralensis_SAMEA6809608.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3764164	3757742	6.574926959	7	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix_uralensis	Strix_occidentalis_caurina	Strix_uralensis	Ural_owl			carnivore	Austria		feces	carnivore	carnivore	wild	Strix-uralensis_SAMEA6809608.ebi_filtered_r1r2interleaved_sampleCombined
vervet_monkey.1	13881.SAMEA6809577	13881	Chlorocebus-pygerythrus_SAMEA6809577.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5462054	5461604	6.737320208	7	Chordata	Mammalia	Cercopithecidae	Chlorocebus	Metazoa	Primates	Chlorocebus_pygerythrus	Chlorocebus_sabaeus	Chlorocebus_pygerythrus	Vervet_Monkey			omnivore	SouthAfrica		feces	herbivore	herbivore	wild	Chlorocebus-pygerythrus_SAMEA6809577.ebi_filtered_r1r2interleaved_sampleCombined
vervet_monkey.2	13881.SAMEA6809594	13881	Chlorocebus-pygerythrus_SAMEA6809594.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5710750	5702476	6.7560634660000005	7	Chordata	Mammalia	Cercopithecidae	Chlorocebus	Metazoa	Primates	Chlorocebus_pygerythrus	Chlorocebus_sabaeus	Chlorocebus_pygerythrus	Vervet_Monkey			omnivore	Austria		feces	herbivore	herbivore	captive	Chlorocebus-pygerythrus_SAMEA6809594.ebi_filtered_r1r2interleaved_sampleCombined
water_rail.1	13881.SAMEA6809626	13881	Rallus-aquaticus_SAMEA6809626.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1462000	1461658	6.164845767999999	6	Chordata	Aves	Rallidae	Rallus	Metazoa	Gruiformes	Rallus_aquaticus	Gallirallus_okinawae	Rallus_aquaticus	Water_Rail			omnivore	Austria		feces	omnivore	omnivore	wild	Rallus-aquaticus_SAMEA6809626.ebi_filtered_r1r2interleaved_sampleCombined
